cond,seed,config,method,job,site,fed_auroc,fed_auprc,own_gain,local_auroc,local_auprc,prevalence,best_epoch_mean,delta_auroc,delta_auprc
10.0_0.75,456,A_gammA_S,fedprox,alpha10.0_gamma0.75_seed456/fedprox,site_D,0.7445790830545822,0.3898651092766966,0.0530109268766256,0.754943,0.424935,0.1647,5.6,-0.010363916945417828,-0.03506989072330341
10.0_0.75,456,A_gammA_S,fedprox,alpha10.0_gamma0.75_seed456/fedprox,site_E,0.7655956512074976,0.4582044205473882,0.0391538669331454,0.788861,0.495944,0.162,9.8,-0.023265348792502416,-0.037739579452611804
10.0_0.75,456,A_gammA_S,fedadaptproto,alpha10.0_gamma0.75_seed456/fedadaptproto,site_A,0.8183427903862415,0.5417302753325884,0.0767197423665252,0.80937,0.541191,0.1902,7.8,0.008972790386241436,0.0005392753325884625
10.0_0.75,456,A_gammA_S,fedadaptproto,alpha10.0_gamma0.75_seed456/fedadaptproto,site_B,0.7670619126797228,0.4739899381916416,0.0383640677234982,0.783855,0.49992,0.1693,7.6,-0.016793087320277178,-0.025930061808358384
10.0_0.75,456,A_gammA_S,fedadaptproto,alpha10.0_gamma0.75_seed456/fedadaptproto,site_C,0.7564487237807003,0.4915687158795054,0.0378504697206067,0.777581,0.512284,0.1742,6.6,-0.021132276219299695,-0.02071528412049456
10.0_0.75,456,A_gammA_S,fedadaptproto,alpha10.0_gamma0.75_seed456/fedadaptproto,site_D,0.7489398324244061,0.4338248873624519,0.0573716762464495,0.754943,0.424935,0.1647,5.6,-0.006003167575593937,0.008889887362451887
10.0_0.75,456,A_gammA_S,fedadaptproto,alpha10.0_gamma0.75_seed456/fedadaptproto,site_E,0.771833848722923,0.4680398549682643,0.0453920644485709,0.788861,0.495944,0.162,9.8,-0.01702715127707699,-0.027904145031735716
10.0_0.75,456,A_gammA_S,scaffold,alpha10.0_gamma0.75_seed456/scaffold,site_A,0.809808032825817,0.5255755208628115,0.0681849848061008,0.80937,0.541191,0.1902,7.8,0.000438032825817003,-0.015615479137188526
10.0_0.75,456,A_gammA_S,scaffold,alpha10.0_gamma0.75_seed456/scaffold,site_B,0.7624304369524927,0.4362353818845979,0.0337325919962681,0.783855,0.49992,0.1693,7.6,-0.021424563047507283,-0.0636846181154021
10.0_0.75,456,A_gammA_S,scaffold,alpha10.0_gamma0.75_seed456/scaffold,site_C,0.7576371143149616,0.4593995414980457,0.0390388602548681,0.777581,0.512284,0.1742,6.6,-0.019943885685038354,-0.05288445850195428
10.0_0.75,456,A_gammA_S,scaffold,alpha10.0_gamma0.75_seed456/scaffold,site_D,0.7424577923670482,0.4363455430780585,0.0508896361890917,0.754943,0.424935,0.1647,5.6,-0.0124852076329518,0.0114105430780585
10.0_0.75,456,A_gammA_S,scaffold,alpha10.0_gamma0.75_seed456/scaffold,site_E,0.764442085259354,0.4554649258928633,0.0380003009850018,0.788861,0.495944,0.162,9.8,-0.02441891474064606,-0.04047907410713669
10.0_0.75,456,A_gammA_S,fedadapt,alpha10.0_gamma0.75_seed456/fedadapt,site_A,0.8125563037335757,0.5501401855065182,0.0709332557138594,0.80937,0.541191,0.1902,7.8,0.003186303733575646,0.008949185506518242
10.0_0.75,456,A_gammA_S,fedadapt,alpha10.0_gamma0.75_seed456/fedadapt,site_B,0.766829931358608,0.4595007665285367,0.0381320864023834,0.783855,0.49992,0.1693,7.6,-0.01702506864139197,-0.040419233471463256
10.0_0.75,456,A_gammA_S,fedadapt,alpha10.0_gamma0.75_seed456/fedadapt,site_C,0.7541626904329359,0.494472842112503,0.0355644363728424,0.777581,0.512284,0.1742,6.6,-0.023418309567064033,-0.017811157887496987
10.0_0.75,456,A_gammA_S,fedadapt,alpha10.0_gamma0.75_seed456/fedadapt,site_D,0.7460566607572052,0.3997448677381911,0.0544885045792487,0.754943,0.424935,0.1647,5.6,-0.008886339242794805,-0.025190132261808884
10.0_0.75,456,A_gammA_S,fedadapt,alpha10.0_gamma0.75_seed456/fedadapt,site_E,0.7696828764091357,0.4600823075134622,0.0432410921347835,0.788861,0.495944,0.162,9.8,-0.01917812359086435,-0.03586169248653781
0.5_1.0,42,A_gammA_S,fedavg,alpha0.5_gamma1.0_seed42/fedavg,site_A,0.7941096189200137,0.6459638822624648,0.0394819223298955,0.806816,0.651714,0.2914,8.4,-0.012706381079986229,-0.005750117737535199
0.5_1.0,42,A_gammA_S,fedavg,alpha0.5_gamma1.0_seed42/fedavg,site_B,0.7398498403661629,0.3667805565184013,0.0409020249126845,0.764213,0.408448,0.1381,9.2,-0.024363159633837173,-0.041667443481598676
0.5_1.0,42,A_gammA_S,fedavg,alpha0.5_gamma1.0_seed42/fedavg,site_C,0.7560908264033264,0.4358445070676189,0.0606676387926388,0.765616,0.47833,0.1742,4.4,-0.009525173596673597,-0.042485492932381075
0.5_1.0,42,A_gammA_S,fedavg,alpha0.5_gamma1.0_seed42/fedavg,site_D,0.7436767732833784,0.2667895163247826,0.035022086542242,0.738446,0.322402,0.1048,8.4,0.005230773283378398,-0.05561248367521743
0.5_1.0,42,A_gammA_S,fedavg,alpha0.5_gamma1.0_seed42/fedavg,site_E,0.7412479882190552,0.2420552931102478,0.0355397022953487,0.738055,0.24357,0.0848,19.8,0.003192988219055226,-0.001514706889752221
0.5_1.0,42,A_gammA_S,fedprox,alpha0.5_gamma1.0_seed42/fedprox,site_A,0.7955624798761931,0.6401602727695016,0.0409347832860749,0.806816,0.651714,0.2914,8.4,-0.01125352012380687,-0.011553727230498412
0.5_1.0,42,A_gammA_S,fedprox,alpha0.5_gamma1.0_seed42/fedprox,site_B,0.739952225212052,0.3650524527281606,0.0410044097585736,0.764213,0.408448,0.1381,9.2,-0.02426077478794808,-0.04339554727183936
0.5_1.0,42,A_gammA_S,fedprox,alpha0.5_gamma1.0_seed42/fedprox,site_C,0.7559061465311466,0.4362005716393179,0.060482958920459,0.765616,0.47833,0.1742,4.4,-0.009709853468853336,-0.042129428360682064
0.5_1.0,42,A_gammA_S,fedprox,alpha0.5_gamma1.0_seed42/fedprox,site_D,0.7427156039686393,0.2653383643761322,0.0340609172275029,0.738446,0.322402,0.1048,8.4,0.004269603968639291,-0.05706363562386785
0.5_1.0,42,A_gammA_S,fedprox,alpha0.5_gamma1.0_seed42/fedprox,site_E,0.7390729846876636,0.2375582306023532,0.033364698763957,0.738055,0.24357,0.0848,19.8,0.0010179846876635645,-0.0060117693976468045
0.5_1.0,42,A_gammA_S,fedadaptproto,alpha0.5_gamma1.0_seed42/fedadaptproto,site_A,0.7911012785758056,0.6418475675086165,0.0364735819856874,0.806816,0.651714,0.2914,8.4,-0.01571472142419439,-0.009866432491383526
0.5_1.0,42,A_gammA_S,fedadaptproto,alpha0.5_gamma1.0_seed42/fedadaptproto,site_B,0.7501946754111977,0.4184443219393092,0.0512468599577193,0.764213,0.408448,0.1381,9.2,-0.014018324588802367,0.009996321939309216
0.5_1.0,42,A_gammA_S,fedadaptproto,alpha0.5_gamma1.0_seed42/fedadaptproto,site_C,0.7654168591668591,0.4554273522200313,0.0699936715561715,0.765616,0.47833,0.1742,4.4,-0.00019914083314087616,-0.0229026477799687
0.5_1.0,42,A_gammA_S,fedadaptproto,alpha0.5_gamma1.0_seed42/fedadaptproto,site_D,0.7520775226069059,0.2780931379779769,0.0434228358657694,0.738446,0.322402,0.1048,8.4,0.01363152260690581,-0.04430886202202311
0.5_1.0,42,A_gammA_S,fedadaptproto,alpha0.5_gamma1.0_seed42/fedadaptproto,site_E,0.7572782814413416,0.256919901433875,0.051569995517635,0.738055,0.24357,0.0848,19.8,0.019223281441341555,0.013349901433874989
0.5_1.0,42,A_gammA_S,scaffold,alpha0.5_gamma1.0_seed42/scaffold,site_A,0.795793059753425,0.6444862575468489,0.0411653631633067,0.806816,0.651714,0.2914,8.4,-0.01102294024657502,-0.007227742453151165
0.5_1.0,42,A_gammA_S,scaffold,alpha0.5_gamma1.0_seed42/scaffold,site_B,0.7444841966827309,0.4007512584158172,0.0455363812292526,0.764213,0.408448,0.1381,9.2,-0.019728803317269117,-0.007696741584182765
0.5_1.0,42,A_gammA_S,scaffold,alpha0.5_gamma1.0_seed42/scaffold,site_C,0.748192302879803,0.4406348149068989,0.0527691152691154,0.765616,0.47833,0.1742,4.4,-0.01742369712019698,-0.0376951850931011
0.5_1.0,42,A_gammA_S,scaffold,alpha0.5_gamma1.0_seed42/scaffold,site_D,0.7298984712874951,0.2370280412163186,0.0212437845463586,0.738446,0.322402,0.1048,8.4,-0.00854752871250497,-0.08537395878368143
0.5_1.0,42,A_gammA_S,scaffold,alpha0.5_gamma1.0_seed42/scaffold,site_E,0.7405144597971925,0.2075365765073356,0.034806173873486,0.738055,0.24357,0.0848,19.8,0.0024594597971925314,-0.03603342349266442
0.5_1.0,42,A_gammA_S,fedadapt,alpha0.5_gamma1.0_seed42/fedadapt,site_A,0.7912146989478495,0.638702589365608,0.0365870023577312,0.806816,0.651714,0.2914,8.4,-0.015601301052150518,-0.01301141063439204
0.5_1.0,42,A_gammA_S,fedadapt,alpha0.5_gamma1.0_seed42/fedadapt,site_B,0.7428078250863062,0.3960869420731524,0.0438600096328278,0.764213,0.408448,0.1381,9.2,-0.02140517491369387,-0.012361057926847552
0.5_1.0,42,A_gammA_S,fedadapt,alpha0.5_gamma1.0_seed42/fedadapt,site_C,0.7566809598059598,0.4434151767342342,0.0612577721952722,0.765616,0.47833,0.1742,4.4,-0.008935040194040123,-0.03491482326576578
0.5_1.0,42,A_gammA_S,fedadapt,alpha0.5_gamma1.0_seed42/fedadapt,site_D,0.7352454959642915,0.2584208758142636,0.026590809223155,0.738446,0.322402,0.1048,8.4,-0.0032005040357085957,-0.06398112418573643
0.5_1.0,42,A_gammA_S,fedadapt,alpha0.5_gamma1.0_seed42/fedadapt,site_E,0.7416634133374264,0.2393060404617222,0.0359551274137198,0.738055,0.24357,0.0848,19.8,0.0036084133374263416,-0.004263959538277795
0.5_0.0,42,A_gammA_S,fedavg,alpha0.5_gamma0.0_seed42/fedavg,site_A,0.790151779566667,0.6501797160286482,0.053335246155827,0.789744,0.638374,0.2914,7.8,0.0004077795666670436,0.011805716028648217
0.5_0.0,42,A_gammA_S,fedavg,alpha0.5_gamma0.0_seed42/fedavg,site_B,0.7721390618645649,0.4022072936695187,0.0231511448623824,0.783387,0.448572,0.1381,6.0,-0.01124793813543501,-0.04636470633048134
0.5_0.0,42,A_gammA_S,fedavg,alpha0.5_gamma0.0_seed42/fedavg,site_C,0.7835682343355789,0.5225295025014843,0.0472762231947926,0.79209,0.532471,0.1742,7.4,-0.008521765664421088,-0.009941497498515695
0.5_0.0,42,A_gammA_S,fedavg,alpha0.5_gamma0.0_seed42/fedavg,site_D,0.7528410847497081,0.2995330945679226,0.0575932297709673,0.761101,0.303229,0.1048,7.8,-0.008259915250291905,-0.0036959054320774287
0.5_0.0,42,A_gammA_S,fedavg,alpha0.5_gamma0.0_seed42/fedavg,site_E,0.7848502524479802,0.3072968982033983,0.0653740395076838,0.763069,0.311442,0.0848,12.4,0.021781252447980237,-0.004145101796601713
0.5_0.0,42,A_gammA_S,fedprox,alpha0.5_gamma0.0_seed42/fedprox,site_A,0.7901933896663698,0.6510793283230231,0.0533768562555297,0.789744,0.638374,0.2914,7.8,0.0004493896663697594,0.012705328323023068
0.5_0.0,42,A_gammA_S,fedprox,alpha0.5_gamma0.0_seed42/fedprox,site_B,0.7732443266151442,0.3870980478997884,0.0242564096129617,0.783387,0.448572,0.1381,6.0,-0.01014267338485575,-0.061473952100211615
0.5_0.0,42,A_gammA_S,fedprox,alpha0.5_gamma0.0_seed42/fedprox,site_C,0.7832136030597229,0.5229653886151984,0.0469215919189366,0.79209,0.532471,0.1742,7.4,-0.008876396940277087,-0.00950561138480166
0.5_0.0,42,A_gammA_S,fedprox,alpha0.5_gamma0.0_seed42/fedprox,site_D,0.7529406522901444,0.3007462167525664,0.0576927973114036,0.761101,0.303229,0.1048,7.8,-0.008160347709855631,-0.0024827832474336176
0.5_0.0,42,A_gammA_S,fedprox,alpha0.5_gamma0.0_seed42/fedprox,site_E,0.7845835670814634,0.3047025523356848,0.0651073541411669,0.763069,0.311442,0.0848,12.4,0.021514567081463376,-0.0067394476643152235
0.5_0.0,42,A_gammA_S,fedadaptproto,alpha0.5_gamma0.0_seed42/fedadaptproto,site_A,0.7840421334346881,0.6418171289350962,0.0472256000238481,0.789744,0.638374,0.2914,7.8,-0.005701866565311908,0.00344312893509624
0.5_0.0,42,A_gammA_S,fedadaptproto,alpha0.5_gamma0.0_seed42/fedadaptproto,site_B,0.7775941615450531,0.4072109584729095,0.0286062445428706,0.783387,0.448572,0.1381,6.0,-0.005792838454946825,-0.041361041527090525
0.5_0.0,42,A_gammA_S,fedadaptproto,alpha0.5_gamma0.0_seed42/fedadaptproto,site_C,0.7730520759638074,0.5219009569747974,0.0367600648230211,0.79209,0.532471,0.1742,7.4,-0.019037924036192533,-0.010570043025202591
0.5_0.0,42,A_gammA_S,fedadaptproto,alpha0.5_gamma0.0_seed42/fedadaptproto,site_D,0.7558667558985812,0.2968328274565213,0.0606189009198404,0.761101,0.303229,0.1048,7.8,-0.005234244101418817,-0.00639617254347874
0.5_0.0,42,A_gammA_S,fedadaptproto,alpha0.5_gamma0.0_seed42/fedadaptproto,site_E,0.7767604421664627,0.2974565876905388,0.0572842292261662,0.763069,0.311442,0.0848,12.4,0.013691442166462675,-0.01398541230946121
0.5_0.0,42,A_gammA_S,scaffold,alpha0.5_gamma0.0_seed42/scaffold,site_A,0.7934253144253728,0.6455760244015576,0.0566087810145328,0.789744,0.638374,0.2914,7.8,0.0036813144253727836,0.007202024401557594
0.5_0.0,42,A_gammA_S,scaffold,alpha0.5_gamma0.0_seed42/scaffold,site_B,0.7616842537230262,0.3566637012844618,0.0126963367208436,0.783387,0.448572,0.1381,6.0,-0.021702746276973772,-0.09190829871553824
0.5_0.0,42,A_gammA_S,scaffold,alpha0.5_gamma0.0_seed42/scaffold,site_C,0.7955511953458073,0.5421050273361856,0.059259184205021,0.79209,0.532471,0.1742,7.4,0.0034611953458073552,0.009634027336185569
0.5_0.0,42,A_gammA_S,scaffold,alpha0.5_gamma0.0_seed42/scaffold,site_D,0.7461532376272555,0.2966720547554183,0.0509053826485147,0.761101,0.303229,0.1048,7.8,-0.014947762372744533,-0.0065569452445817245
0.5_0.0,42,A_gammA_S,scaffold,alpha0.5_gamma0.0_seed42/scaffold,site_E,0.7672059873521012,0.2839919760040613,0.0477297744118048,0.763069,0.311442,0.0848,12.4,0.004136987352101218,-0.02745002399593871
0.5_0.0,42,A_gammA_S,fedadapt,alpha0.5_gamma0.0_seed42/fedadapt,site_A,0.789679991421281,0.6576789719483277,0.052863458010441,0.789744,0.638374,0.2914,7.8,-6.400857871902144e-05,0.019304971948327698
0.5_0.0,42,A_gammA_S,fedadapt,alpha0.5_gamma0.0_seed42/fedadapt,site_B,0.7721789178221821,0.4219096950289953,0.0231910008199995,0.783387,0.448572,0.1381,6.0,-0.01120808217781788,-0.026662304971004747
0.5_0.0,42,A_gammA_S,fedadapt,alpha0.5_gamma0.0_seed42/fedadapt,site_C,0.7743060998367505,0.5217601909865475,0.0380140886959642,0.79209,0.532471,0.1742,7.4,-0.01778390016324949,-0.01071080901345256
0.5_0.0,42,A_gammA_S,fedadapt,alpha0.5_gamma0.0_seed42/fedadapt,site_D,0.7509011089732632,0.3034784884088939,0.0556532539945224,0.761101,0.303229,0.1048,7.8,-0.010199891026736796,0.00024948840889388313
0.5_0.0,42,A_gammA_S,fedadapt,alpha0.5_gamma0.0_seed42/fedadapt,site_E,0.7848624711002312,0.3215596697838294,0.0653862581599348,0.763069,0.311442,0.0848,12.4,0.02179347110023122,0.010117669783829386
0.3_0.0,456,A_gammA_S,fedavg,alpha0.3_gamma0.0_seed456/fedavg,site_A,0.8019227116062759,0.6846543198587935,0.0562383077111445,0.79392,0.666489,0.3094,6.4,0.00800271160627597,0.01816531985879355
0.3_0.0,456,A_gammA_S,fedavg,alpha0.3_gamma0.0_seed456/fedavg,site_B,0.7906081601231717,0.3852744674229264,0.0382358366979032,0.782336,0.439465,0.1325,6.6,0.008272160123171668,-0.05419053257707357
0.3_0.0,456,A_gammA_S,fedavg,alpha0.3_gamma0.0_seed456/fedavg,site_C,0.8139711665784103,0.5435263979821835,0.0735694256222998,0.804963,0.531942,0.1742,4.8,0.009008166578410304,0.01158439798218347
0.3_0.0,456,A_gammA_S,fedavg,alpha0.3_gamma0.0_seed456/fedavg,site_D,0.7528664288895911,0.2876900249418082,0.0351747575223873,0.761419,0.295618,0.0941,5.8,-0.008552571110408858,-0.007927975058191816
0.3_0.0,456,A_gammA_S,fedavg,alpha0.3_gamma0.0_seed456/fedavg,site_E,0.7582483348844689,0.2498153017370172,0.0429834047357984,0.750518,0.243088,0.071,9.6,0.007730334884468837,0.006727301737017188
0.3_0.0,456,A_gammA_S,fedprox,alpha0.3_gamma0.0_seed456/fedprox,site_A,0.8017480009974167,0.6842450747212583,0.0560635971022853,0.79392,0.666489,0.3094,6.4,0.007828000997416762,0.017756074721258286
0.3_0.0,456,A_gammA_S,fedprox,alpha0.3_gamma0.0_seed456/fedprox,site_B,0.7904100610954525,0.3844177546398133,0.038037737670184,0.782336,0.439465,0.1325,6.6,0.0080740610954525,-0.05504724536018668
0.3_0.0,456,A_gammA_S,fedprox,alpha0.3_gamma0.0_seed456/fedprox,site_C,0.8137399206252146,0.5426734995529714,0.0733381796691041,0.804963,0.531942,0.1742,4.8,0.008776920625214624,0.010731499552971369
0.3_0.0,456,A_gammA_S,fedprox,alpha0.3_gamma0.0_seed456/fedprox,site_D,0.7540328451605319,0.2864827327143342,0.0363411737933281,0.761419,0.295618,0.0941,5.8,-0.007386154839468029,-0.009135267285665771
0.3_0.0,456,A_gammA_S,fedprox,alpha0.3_gamma0.0_seed456/fedprox,site_E,0.7578545851435146,0.2486379106311077,0.0425896549948441,0.750518,0.243088,0.071,9.6,0.00733658514351454,0.005549910631107713
0.3_0.0,456,A_gammA_S,fedadaptproto,alpha0.3_gamma0.0_seed456/fedadaptproto,site_A,0.8007814994685462,0.6772492832117352,0.0550970955734148,0.79392,0.666489,0.3094,6.4,0.006861499468546195,0.010760283211735167
0.3_0.0,456,A_gammA_S,fedadaptproto,alpha0.3_gamma0.0_seed456/fedadaptproto,site_B,0.7891580285371574,0.4363020050529676,0.0367857051118889,0.782336,0.439465,0.1325,6.6,0.00682202853715741,-0.0031629949470323715
0.3_0.0,456,A_gammA_S,fedadaptproto,alpha0.3_gamma0.0_seed456/fedadaptproto,site_C,0.8205649354156437,0.5539849554438486,0.0801631944595332,0.804963,0.531942,0.1742,4.8,0.015601935415643697,0.0220429554438486
0.3_0.0,456,A_gammA_S,fedadaptproto,alpha0.3_gamma0.0_seed456/fedadaptproto,site_D,0.7550644467908182,0.2671641658836588,0.0373727754236143,0.761419,0.295618,0.0941,5.8,-0.006354553209181768,-0.02845383411634117
0.3_0.0,456,A_gammA_S,fedadaptproto,alpha0.3_gamma0.0_seed456/fedadaptproto,site_E,0.7663180066089668,0.2759888957820845,0.0510530764602963,0.750518,0.243088,0.071,9.6,0.015800006608966743,0.03290089578208452
0.3_0.0,456,A_gammA_S,scaffold,alpha0.3_gamma0.0_seed456/scaffold,site_A,0.7981555522380653,0.6819486736135494,0.0524711483429339,0.79392,0.666489,0.3094,6.4,0.0042355522380653765,0.015459673613549385
0.3_0.0,456,A_gammA_S,scaffold,alpha0.3_gamma0.0_seed456/scaffold,site_B,0.7879305151119591,0.3799795373132782,0.0355581916866906,0.782336,0.439465,0.1325,6.6,0.005594515111959075,-0.05948546268672178
0.3_0.0,456,A_gammA_S,scaffold,alpha0.3_gamma0.0_seed456/scaffold,site_C,0.808670512695558,0.5266487226010158,0.0682687717394475,0.804963,0.531942,0.1742,4.8,0.003707512695558024,-0.00529327739898422
0.3_0.0,456,A_gammA_S,scaffold,alpha0.3_gamma0.0_seed456/scaffold,site_D,0.7526280766049142,0.2822199013825759,0.0349364052377103,0.761419,0.295618,0.0941,5.8,-0.008790923395085803,-0.013398098617424081
0.3_0.0,456,A_gammA_S,scaffold,alpha0.3_gamma0.0_seed456/scaffold,site_E,0.7535271059331241,0.1981469028260927,0.0382621757844536,0.750518,0.243088,0.071,9.6,0.00300910593312409,-0.04494109717390729
0.3_0.0,456,A_gammA_S,fedadapt,alpha0.3_gamma0.0_seed456/fedadapt,site_A,0.8006936356931943,0.6808812939126851,0.0550092317980629,0.79392,0.666489,0.3094,6.4,0.006773635693194335,0.01439229391268515
0.3_0.0,456,A_gammA_S,fedadapt,alpha0.3_gamma0.0_seed456/fedadapt,site_B,0.7882924642195794,0.3958136667110051,0.0359201407943109,0.782336,0.439465,0.1325,6.6,0.005956464219579405,-0.0436513332889949
0.3_0.0,456,A_gammA_S,fedadapt,alpha0.3_gamma0.0_seed456/fedadapt,site_C,0.814004999878945,0.5455378042451291,0.0736032589228345,0.804963,0.531942,0.1742,4.8,0.00904199987894505,0.013595804245129073
0.3_0.0,456,A_gammA_S,fedadapt,alpha0.3_gamma0.0_seed456/fedadapt,site_D,0.7431123200089733,0.2562248289974433,0.0254206486417695,0.761419,0.295618,0.0941,5.8,-0.018306679991026642,-0.03939317100255668
0.3_0.0,456,A_gammA_S,fedadapt,alpha0.3_gamma0.0_seed456/fedadapt,site_E,0.757513586564028,0.255261070441396,0.0422486564153575,0.750518,0.243088,0.071,9.6,0.006995586564027989,0.012173070441396011
0.1_0.75,42,A_gammA_S,fedavg,alpha0.1_gamma0.75_seed42/fedavg,site_A,0.7940434841243653,0.6875357538638225,0.0446939815338407,0.797515,0.680767,0.334,8.2,-0.0034715158756346565,0.006768753863822474
0.1_0.75,42,A_gammA_S,fedavg,alpha0.1_gamma0.75_seed42/fedavg,site_B,0.7445335719356128,0.3447502960918815,0.0413767544462586,0.756722,0.41009,0.1249,6.8,-0.012188428064387247,-0.0653397039081185
0.1_0.75,42,A_gammA_S,fedavg,alpha0.1_gamma0.75_seed42/fedavg,site_C,0.7619503289726601,0.4818291198467018,0.0476490330486548,0.767094,0.48552,0.1742,3.4,-0.005143671027339924,-0.003690880153298215
0.1_0.75,42,A_gammA_S,fedavg,alpha0.1_gamma0.75_seed42/fedavg,site_D,0.6752001204454966,0.1471896576304053,0.0087917621353267,0.71115,0.219442,0.0795,10.4,-0.03594987955450335,-0.07225234236959469
0.1_0.75,42,A_gammA_S,fedavg,alpha0.1_gamma0.75_seed42/fedavg,site_E,0.7171796427649795,0.1377668043816441,0.0461103090410729,0.743747,0.160297,0.0522,6.4,-0.026567357235020572,-0.022530195618355897
0.1_0.75,42,A_gammA_S,fedprox,alpha0.1_gamma0.75_seed42/fedprox,site_A,0.7943456569314555,0.6872189714211794,0.0449961543409309,0.797515,0.680767,0.334,8.2,-0.003169343068544439,0.00645197142117937
0.1_0.75,42,A_gammA_S,fedprox,alpha0.1_gamma0.75_seed42/fedprox,site_B,0.7287036612748019,0.3094420786309828,0.0255468437854478,0.756722,0.41009,0.1249,6.8,-0.0280183387251981,-0.10064792136901723
0.1_0.75,42,A_gammA_S,fedprox,alpha0.1_gamma0.75_seed42/fedprox,site_C,0.7616144722937612,0.4819467141316143,0.0473131763697559,0.767094,0.48552,0.1742,3.4,-0.005479527706238829,-0.003573285868385734
0.1_0.75,42,A_gammA_S,fedprox,alpha0.1_gamma0.75_seed42/fedprox,site_D,0.6757055613683721,0.1498883461836005,0.0092972030582022,0.71115,0.219442,0.0795,10.4,-0.03544443863162783,-0.0695536538163995
0.1_0.75,42,A_gammA_S,fedprox,alpha0.1_gamma0.75_seed42/fedprox,site_E,0.7102713786537778,0.1367147236151944,0.0392020449298712,0.743747,0.160297,0.0522,6.4,-0.033475621346222284,-0.02358227638480559
0.1_0.75,42,A_gammA_S,fedadaptproto,alpha0.1_gamma0.75_seed42/fedadaptproto,site_A,0.7974758174308823,0.6901095971148413,0.0481263148403576,0.797515,0.680767,0.334,8.2,-3.918256911772389e-05,0.009342597114841311
0.1_0.75,42,A_gammA_S,fedadaptproto,alpha0.1_gamma0.75_seed42/fedadaptproto,site_B,0.7460642280677636,0.3551819941313567,0.0429074105784095,0.756722,0.41009,0.1249,6.8,-0.010657771932236382,-0.054908005868643306
0.1_0.75,42,A_gammA_S,fedadaptproto,alpha0.1_gamma0.75_seed42/fedadaptproto,site_C,0.7542500621349756,0.4548910245316424,0.0399487662109703,0.767094,0.48552,0.1742,3.4,-0.012843937865024468,-0.030628975468357633
0.1_0.75,42,A_gammA_S,fedadaptproto,alpha0.1_gamma0.75_seed42/fedadaptproto,site_D,0.6821371231491942,0.1648414062577599,0.0157287648390243,0.71115,0.219442,0.0795,10.4,-0.02901287685080578,-0.054600593742240106
0.1_0.75,42,A_gammA_S,fedadaptproto,alpha0.1_gamma0.75_seed42/fedadaptproto,site_E,0.7003344283332985,0.1324057301055066,0.0292650946093919,0.743747,0.160297,0.0522,6.4,-0.04341257166670154,-0.027891269894493392
0.1_0.75,42,A_gammA_S,scaffold,alpha0.1_gamma0.75_seed42/scaffold,site_A,0.7930328083882394,0.6809841618004814,0.0436833057977148,0.797515,0.680767,0.334,8.2,-0.004482191611760555,0.00021716180048136913
0.1_0.75,42,A_gammA_S,scaffold,alpha0.1_gamma0.75_seed42/scaffold,site_B,0.7327369080263781,0.3364635038800863,0.029580090537024,0.756722,0.41009,0.1249,6.8,-0.023985091973621864,-0.07362649611991373
0.1_0.75,42,A_gammA_S,scaffold,alpha0.1_gamma0.75_seed42/scaffold,site_C,0.7528732583581228,0.4497454105927382,0.0385719624341175,0.767094,0.48552,0.1742,3.4,-0.014220741641877255,-0.0357745894072618
0.1_0.75,42,A_gammA_S,scaffold,alpha0.1_gamma0.75_seed42/scaffold,site_D,0.6674755408344394,0.1387751385516034,0.0010671825242695,0.71115,0.219442,0.0795,10.4,-0.043674459165560564,-0.0806668614483966
0.1_0.75,42,A_gammA_S,scaffold,alpha0.1_gamma0.75_seed42/scaffold,site_E,0.7155667845360897,0.1382675572854273,0.0444974508121831,0.743747,0.160297,0.0522,6.4,-0.028180215463910363,-0.02202944271457269
0.1_0.75,42,A_gammA_S,fedadapt,alpha0.1_gamma0.75_seed42/fedadapt,site_A,0.7927763015680728,0.6854627983460926,0.0434267989775482,0.797515,0.680767,0.334,8.2,-0.004738698431927202,0.004695798346092572
0.1_0.75,42,A_gammA_S,fedadapt,alpha0.1_gamma0.75_seed42/fedadapt,site_B,0.7441605548950045,0.3426502483254295,0.0410037374056504,0.756722,0.41009,0.1249,6.8,-0.012561445104995461,-0.0674397516745705
